EndPoint,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95
159.4722,88.03127,36.00291,36.47875,14.62712,42.7604,285.3924,37.39043,190.0253,105.5473,2.362284,44.30942,7858.5,372.7282,335.2384,249.911,159.7411,97.50198,38.13805,226.4451,146.6694,266.6677,349.1433,136.9332,210.2657,300.6174,169.7112,31.74769,159.5774,332.9281,358.1203,291.2957,0.9435515,1.83643,2.029249,1.357961,76.19646,66.83607,14.10305,19.45693,20.3419,45.49785,0.6810253,56.60846,8.465158,29.54737,26.03236,13.08272,9411.762,90.57139,8505.234,78.2286,78.47838,11.65856,101.9998,63.58609,170.0289,32.39049,79.41444,135.451,54.05534,60.74841,81.29482,102.3115,165.7116,163.6174,36.39608,36.7837,40.74084,46.82867,149.6877,59.32812,70.85461,132.9921,170.0779,186.1262,88.20853,121.0786,135.4014,147.1212,48.18082,47.98932,14.59993,9.050218,1.60083,15.13319,15.34013,11.3542,9.227947,9.250744,9.476011,1.692546,1.791557,1.914844,23.05895,24.20417
158.5278,87.66482,36.00267,36.4801,14.62483,42.75707,285.1296,37.38219,190.0095,107.6373,2.390018,44.5971,7864.887,371.9845,335.1996,249.9209,159.7627,97.50623,38.46061,227.2101,146.8341,266.679,348.8976,137.0718,210.223,300.6479,170.0499,33.45621,159.6106,332.7381,358.3275,289.5273,0.9445944,1.848014,2.043023,1.359604,72.34347,65.22963,27.04569,16.87866,18.48663,45.50486,0.6980906,54.8478,8.56012,30.35817,25.26969,12.50454,9286.011,85.26228,8603.411,79.93739,79.57449,11.81164,102.0018,64.01152,170.4989,32.88342,79.85622,135.0978,54.05785,60.78009,81.61877,102.3028,164.3849,162.408,36.96613,37.53482,40.47357,47.42275,148.3906,59.32812,71.07519,131.6796,170.5387,186.0543,88.20037,120.2667,135.0503,147.1241,49.67528,48.48861,14.59998,9.049659,1.666876,15.10703,15.31102,11.37475,9.227392,9.250194,9.477087,1.754397,1.85314,1.977385,23.0533,24.19876
158,87.79374,36.0042,36.4822,14.61382,42.57306,285.4967,37.37973,190.0032,108.7021,2.429504,44.33275,7848.671,371.9769,334.778,249.9216,159.7861,97.50391,38.0194,227.6202,146.9645,267.2724,348.6599,137.3504,210.4664,300.7663,170.4164,31.18475,159.6269,332.5623,358.1168,293.3815,0.9426712,1.852797,2.04932,1.361627,73.36823,65.1485,31.41964,16.9545,18.28157,45.5027,0.6990097,54.89533,8.41685,29.66557,25.06584,13.16178,9086.925,88.26495,8434.772,77.77471,78.88702,11.67062,101.9996,64,170.1753,32.1613,79.55746,134.8928,53.83194,60.57348,81.35862,102.3079,164.9053,162.8917,35.47284,36.86403,39.84947,46.39795,148.919,59.32812,71.09392,131.8009,170.2203,185.9742,88.15826,120.4337,134.8453,146.8142,47.63419,48.25458,14.60012,9.050021,1.55831,15.0896,15.29486,11.33819,9.226602,9.247366,9.475249,1.649156,1.748195,1.871622,23.05168,24.19685
157.5278,88.40892,36.81631,37.29177,14.5995,41.35069,284.973,37.00299,189.9955,114.2076,2.600053,43.95836,7862.124,371.8888,336.3817,249.1404,159.946,97.50266,38.10254,229.7696,147.7932,268.4955,348.9281,137.8139,211.4032,302.4019,171.4106,30.85199,159.7845,334.4193,360.2877,291.8525,0.9429851,1.894899,2.096377,1.373855,76.39558,67.69288,30.23533,17.33929,18.76291,45.81155,0.6774557,56.61976,9.00737,31.26952,27.04123,13.22575,9672.301,87.53358,8961.813,77.52603,79.3399,12.45376,102.0297,63.82548,169.852,32.80812,79.67419,134.7746,54.04741,60.71927,81.74339,102.3213,163.8748,161.8217,36.08038,37.46307,40.27074,47.02427,147.6073,59.32812,70.90299,132.3109,169.8903,185.337,88.15253,120.2006,134.725,146.7858,48.00962,48.26231,14.60016,9.050312,1.654036,15.16123,15.3694,11.45164,9.2312,9.249025,9.483001,1.746005,1.845409,1.971578,23.06072,24.20441
157,88.30229,36.99794,37.47718,14.61235,41.37488,285.2095,37.18985,189.9902,112.4119,2.585712,43.35303,7846.446,371.9885,337.0018,249.0624,159.8608,97.50011,38.01943,228.4799,147.6221,268.5924,348.99,137.6847,212.245,303.0578,171.2098,31.25052,159.6909,335.1236,361.5606,292.2638,0.9415348,1.883708,2.083228,1.370561,76.64199,68.22799,28.54303,18.36057,19.60492,46.00476,0.6747313,57.23181,8.957964,31.23067,27.37187,13.03506,9452.886,86.10062,8663.331,78.09624,80.4361,12.43365,102.0007,63.53561,170.065,32.65374,80.33794,135.6139,53.74327,60.31085,81.77483,102.3055,164.3125,162.2457,36.34805,37.15659,40.56634,46.82369,148.1186,59.32812,70.73812,132.7046,170.1085,185.5972,88.78194,120.9039,135.5647,147.6652,49.60826,47.99337,14.59993,9.050117,1.737839,15.14077,15.34933,11.38432,9.231964,9.248512,9.483236,1.827941,1.927345,2.054371,23.05587,24.19947
157.4722,88.59914,37.00365,37.48278,14.61281,41.25927,285.1436,37.18993,189.9963,113.1769,2.574138,43.85503,7833.289,372.0199,337.2382,249.1187,159.8623,97.50298,38.09986,229.2195,147.7992,268.7427,348.9002,137.7694,212.2104,303.0174,171.3802,32.23966,159.7001,335.4398,361.812,292.6092,0.9425628,1.877989,2.078668,1.365666,72.91049,66.74312,28.61326,16.88323,18.64848,46.01178,0.6894515,55.97714,8.776058,31.37111,26.23506,12.59707,9243.827,84.21075,8549.79,77.86798,78.70228,12.21634,102.005,63.61836,170.17,33.45606,79.96395,135.1387,53.56674,60.06591,81.98365,102.305,164.0169,161.9999,37.21443,37.60966,40.47071,47.36126,147.9336,59.32812,70.83468,131.9217,170.2135,185.6843,88.28439,120.3345,135.0709,147.1303,50.06435,48.36753,14.60016,9.050508,1.713205,15.10569,15.31106,11.36035,9.23085,9.248416,9.482893,1.800673,1.899436,2.026331,23.05627,24.19944
157.8611,89.61298,37.26983,37.8584,14.61875,39.94867,284.97,37.19455,189.9998,118.3608,2.57495,45.72124,7833.318,371.6472,340.2023,248.6241,159.8408,97.50109,38.24648,232.4209,148.2309,269.1343,349.0087,138.1351,212.2613,303.8773,172.0965,32.54776,159.681,338.3592,363.4649,293.5151,0.9421598,1.915559,2.121103,1.37586,72.12344,66.28441,16.46267,14.58766,16.85704,46.00382,0.6946889,55.27438,9.075092,31.70572,25.27621,13.66453,9801.274,82.80332,9159.271,76.83768,77.24372,12.5977,102.2391,64.07475,169.9076,33.9959,80.48997,134.7188,53.75773,60.29318,82.24982,102.5487,162.8398,160.8709,37.64073,38.17038,39.66797,48.00544,146.5311,59.32812,71.02649,131.5038,169.9502,184.9752,88.60455,120.1199,134.6463,146.681,50.54646,48.90904,14.60006,9.049429,1.646681,15.15229,15.35801,11.51693,9.230444,9.247962,9.485,1.736775,1.835273,1.961291,23.05675,24.1993
157,90.31913,37.49733,38.47765,14.6008,39.7242,285.0021,37.21258,190.0022,118.1975,2.581171,45.60652,7824.437,370.9811,342.2847,248.0219,159.8772,97.50206,38.46822,233.0063,148.2372,268.851,348.8269,138.0744,212.7219,304.3439,171.9445,33.3265,159.72,340.4691,365.545,294.8549,0.9429966,1.915254,2.119852,1.374655,74.88304,68.34293,18.47241,17.06257,18.82372,46.0195,0.6739244,57.24586,9.304265,32.20026,25.64262,13.17965,9911.055,84.69839,9120.218,77.66086,75.59694,12.89905,102.3503,63.79656,170.6698,34.6678,80.73189,135.0065,53.92585,60.36016,82.40058,102.6437,163.5357,161.4738,38.76468,38.29573,40.75735,48.44918,147.1981,59.32812,70.83302,134.9075,170.7064,185.6198,88.83147,120.9714,134.9298,146.7961,51.53867,48.8075,14.60012,9.051033,1.716718,15.18252,15.38952,11.50738,9.232441,9.250808,9.489198,1.80435,1.902708,2.029063,23.05585,24.19837
157,90.3947,37.50695,38.48251,14.624,39.44295,285.0229,37.39592,189.9925,117.7066,2.56807,45.5355,7795.764,371.004,342.7149,248.1706,159.7661,97.49874,38.32265,233.6574,148.2059,268.789,349.0452,138.0284,212.265,304.3177,171.95,33.25748,159.6057,340.8045,365.4303,294.4637,0.9411924,1.910645,2.116248,1.371682,74.6889,68.60896,19.09675,17.70683,19.29392,46.05495,0.6720567,57.7135,9.125455,32.23577,25.61,13.02617,9626.104,83.85028,8818.83,77.33545,75.65059,12.69754,102.0805,63.30799,170.1488,34.76233,80.54169,134.9136,53.1697,59.38665,82.52017,102.3853,163.5041,161.4462,38.88397,37.8238,40.70369,48.09952,147.2719,59.32812,70.5571,134.0883,170.1881,185.2889,88.72559,120.9517,134.8466,146.8343,51.52828,48.43289,14.60015,9.049188,1.76598,15.15276,15.35945,11.43542,9.230604,9.247221,9.484761,1.852254,1.949971,2.075996,23.05721,24.20005
157,90.15863,37.50229,38.47924,14.61313,39.574,284.9678,37.19936,189.9909,116.5814,2.585158,44.89965,7788.337,370.998,342.5573,248.3548,159.8542,97.50301,38.49104,233.5492,148.1171,268.8767,349.016,137.9444,212.4339,304.3339,171.7964,33.55851,159.7068,340.6911,365.6168,294.5779,0.941879,1.903602,2.108089,1.369295,73.42935,67.28767,18.34875,16.73365,18.70416,46.00545,0.6844521,56.65598,9.006198,31.1379,24.99476,13.7904,9402.196,82.93191,8650.554,77.4444,77.37875,12.57306,102.0036,63.50064,170.4892,34.33081,81.3216,136.2568,53.40373,59.72601,82.40961,102.3001,163.6838,161.6609,38.37611,38.00481,40.7955,47.97615,147.5741,59.32812,70.66348,133.6111,170.524,185.8049,89.6917,122.0164,136.1916,147.8589,50.8322,48.45375,14.59995,9.050596,1.667168,15.12293,15.3287,11.40114,9.231508,9.248925,9.485891,1.756324,1.854644,1.981254,23.05321,24.19683
157.6667,90.41196,37.50311,38.47975,14.60983,39.11493,284.9857,37.19951,190.0002,118.1791,2.570729,45.74982,7790.821,371.0055,343.334,248.4025,159.8634,97.50068,38.31744,235.275,148.3286,269.0154,349.3225,138.124,212.5486,304.7436,172.0513,32.18577,159.7017,341.4907,365.9656,296.7793,0.9402474,1.919344,2.124762,1.375343,76.08973,68.50664,18.74526,17.44824,19.05854,46.02695,0.6725377,57.86464,9.177324,30.9198,25.00136,14.64209,9666.487,84.59009,8824.559,77.43922,78.35017,12.81767,101.9961,63.40959,170.139,33.17554,81.35125,136.4989,53.63684,60.00424,82.33381,102.3014,163.4928,161.4505,37.06419,37.63867,40.71755,47.29375,147.3334,59.32812,70.61823,134.0738,170.1807,185.5314,89.89918,122.4091,136.4336,148.0383,49.46742,48.04502,14.60008,9.049713,1.615553,15.15697,15.36454,11.44451,9.231338,9.249302,9.486008,1.709054,1.807934,1.934146,23.05804,24.20052
157,91.25813,37.59078,38.56756,14.60908,38.66233,284.9764,37.20383,190.0087,119.1651,2.508317,47.29935,7786.677,370.9973,344.3907,248.1934,159.6897,97.50068,38.53024,236.127,148.3441,268.6001,349.4934,138.1513,212.3239,304.593,172.038,32.72486,159.5226,342.4678,366.299,298.3509,0.9414993,1.925175,2.130793,1.377563,75.26257,68.01988,18.08798,16.65736,18.33124,46.21544,0.6799821,57.57607,9.257254,31.56351,25.12846,14.22168,9665.881,84.66422,8906.768,77.78416,77.14519,12.92593,102.0153,63.56541,170.3383,33.55841,81.07061,135.7396,53.37942,59.63786,82.5267,102.2983,163.0889,161.0604,37.21677,37.73699,40.38101,47.32793,146.963,59.32812,70.76568,134.2065,170.3679,185.5134,89.47262,121.74,135.6796,147.3272,49.83041,48.15457,14.60001,9.05017,1.628178,15.15226,15.3585,11.46139,9.231276,9.252983,9.487583,1.720598,1.819881,1.944762,23.05746,24.20028
156.8611,92.50978,38.28187,39.25738,14.57442,38.63266,284.9968,37.39317,190.0062,119.5775,2.447411,47.6398,7801.636,371.0018,345.0458,246.3923,158.6994,97.5028,38.43258,236.1499,148.1527,266.7157,348.6815,138.0242,211.2499,303.575,171.7233,31.70828,158.5307,342.9329,366.0235,297.7501,0.9409901,1.950218,2.156302,1.390107,80.40777,70.25964,18.45908,17.36249,18.78129,45.99988,0.6553869,59.4394,9.5079,32.10356,25.19557,15.17765,10119.31,87.26746,9299.441,77.01414,76.88444,13.25433,102.1798,63.32084,169.4606,32.57732,80.97327,135.4556,53.21762,59.39432,82.59811,102.4949,163.0512,161.0222,36.46762,37.35587,40.15243,46.89254,146.7988,59.32812,70.45444,133.6898,169.4989,184.5945,89.56709,121.6862,135.4118,146.8113,48.35981,47.67227,14.60009,9.050125,1.607553,15.20987,15.41887,11.54738,9.232278,9.254272,9.485277,1.702955,1.802136,1.925514,23.06073,24.20265
155.5278,93.63533,38.50513,39.48239,14.27047,38.25878,284.3303,37.00395,189.9927,120.5525,2.455679,49.11708,7809.991,370.4074,346.3365,246.0032,158.8947,97.50525,39.03583,236.1622,148.2082,266.4377,348.3228,138.101,211.2748,303.5865,171.7565,33.63614,158.7147,344.1648,367.168,300.5022,0.9430502,1.949021,2.154874,1.392016,77.64802,69.87893,17.92053,16.60007,18.0236,46.0044,0.6592278,59.0563,9.518677,32.33237,24.53295,14.98951,10025.5,86.30609,9301.983,77.65548,77.29699,13.28232,102.1472,63.30437,169.9094,33.7808,81.62734,135.8239,52.8127,58.74394,82.94525,102.4529,162.738,160.7385,38.01669,37.83654,40.35757,47.71139,146.5378,59.32812,70.52751,133.4266,169.9462,184.8138,90.06599,122.0759,135.7688,147.2418,50.03468,47.99734,14.6,9.049854,1.643032,15.19585,15.40273,11.54293,9.231537,9.254971,9.487348,1.736228,1.835972,1.959878,23.05883,24.20014
155.6667,92.79063,38.50186,39.4787,14.09472,37.58757,280.0512,38.12089,190.0069,119.7705,2.43839,48.35414,7795.589,369.9898,346.4829,245.7717,158.563,97.49975,38.50673,235.3901,148.2003,266.638,347.7933,138.0748,211.353,303.4274,171.753,33.04978,158.3893,344.2824,367.0984,298.1229,0.941187,1.944126,2.150122,1.389438,79.13445,70.82298,18.63225,17.54494,18.88334,46.02198,0.6502805,59.8772,9.506186,32.33855,24.24379,15.18689,10114.58,85.59861,9292.456,78.31522,75.68432,13.28501,102.1709,63.09853,169.6872,32.69814,81.06724,135.3741,52.54568,58.36572,82.93712,102.4832,163.022,160.9824,37.17745,37.481,40.41061,47.15527,146.8182,59.32812,70.37269,133.7059,169.7226,184.6895,89.59682,121.8772,135.3169,146.6425,49.14714,47.52758,14.60003,9.050178,1.608323,15.20506,15.4132,11.54026,9.231621,9.252569,9.484674,1.702332,1.801363,1.925177,23.05929,24.20084
155,92.93679,38.50441,39.47957,14.10404,37.65311,279.9621,37.08957,189.9939,121.6774,2.511325,48.49112,7814.768,370.0117,346.5644,245.9477,158.8391,97.5051,38.65237,235.443,148.5051,267.5157,347.9415,138.3171,211.9162,304.1104,172.118,32.78955,158.6662,344.4465,367.152,298.8485,0.9421173,1.947676,2.154796,1.390508,78.89603,70.85262,18.67134,17.54389,18.98717,46.00272,0.6499088,59.79371,9.582799,32.40386,24.07167,15.05939,10229.55,86.87283,9417.212,77.32394,74.50062,13.3932,102.2428,63.14071,169.7158,33.27214,81.01616,135.0555,52.46423,58.20044,83.00634,102.546,162.9602,160.9267,37.37383,37.68393,40.54827,47.36947,146.7072,59.32812,70.46249,133.8762,169.7511,184.7538,89.642,121.9743,135.0065,146.5207,49.30426,47.68602,14.59999,9.050407,1.600687,15.21671,15.42463,11.5651,9.231724,9.251906,9.485683,1.693898,1.792846,1.916991,23.06035,24.20076
155.1389,93.75168,38.49905,39.47996,14.07434,37.01654,280.0154,37.58998,189.9861,122.4741,2.414624,50.08504,7794.219,369.997,346.8131,245.8457,158.6503,97.5028,38.67307,235.4318,148.5584,267.64,347.6281,138.4221,212.0242,303.8471,172.2616,32.67999,158.4715,344.7024,366.7164,299.9878,0.9414352,1.946322,2.153645,1.390037,77.85986,70.77715,18.87137,17.55335,18.99429,46.02648,0.6507204,59.95418,9.438623,32.31188,23.98653,15.22149,10028.67,89.53169,9251.305,76.05143,74.99501,13.2272,102.2279,62.98395,169.4663,34.11605,81.3094,135.4171,52.21954,57.77723,83.10619,102.5344,162.9976,160.9517,38.06878,37.5686,40.44103,47.51733,146.7678,59.32812,70.33123,134.7465,169.4956,184.5091,89.90144,122.0877,135.3589,146.7894,49.74616,47.81872,14.60006,9.049571,1.627347,15.19771,15.40551,11.5243,9.230442,9.251716,9.48613,1.720575,1.819697,1.943801,23.05689,24.19836
156,93.41908,38.50098,39.47876,14.02334,37.08417,279.9584,37.39608,190.004,122.8516,2.466456,49.2957,7802.422,370.0119,346.7275,245.9202,158.7727,97.51476,39.40411,235.3881,148.4994,267.6555,347.7242,138.3051,212.2636,303.9285,172.1944,34.66425,158.6043,344.6935,367.0003,299.5504,0.9438425,1.941684,2.148803,1.387228,74.49253,69.58936,18.1153,16.45407,18.36759,46.30148,0.6661351,58.56982,9.521945,33.41385,24.16545,13.58584,10027.22,86.26113,9328.746,77.06475,74.36728,13.3434,102.3341,63.41494,169.9655,36.21867,81.42803,134.4566,52.6665,58.32961,83.25081,102.6092,162.597,160.5624,39.99058,38.45778,40.64625,48.76661,146.2993,59.32812,70.73952,134.8341,169.985,184.7455,89.5073,121.5495,134.3889,146.6367,53.32499,48.79304,14.5999,9.050558,1.782636,15.19295,15.39873,11.54297,9.231794,9.25435,9.490364,1.868303,1.96663,2.092407,23.05473,24.19612
155.1944,91.96539,38.5831,39.56406,14.02802,37.13936,280.0543,37.37921,189.9899,120.6623,2.547047,46.92499,7780.705,370.09,346.251,245.9154,158.7672,97.49798,38.12078,234.8323,148.7699,267.8841,347.2021,138.545,212.338,304.015,172.4637,30.90011,158.5985,344.2341,366.8116,295.9614,0.9391599,1.951957,2.158879,1.391633,82.2894,71.60473,19.30106,18.24313,19.48763,46.4268,0.6487595,60.58381,9.452271,31.86658,24.14783,15.99215,9984.887,88.46252,9235.713,76.47493,74.24776,13.26525,102.1604,62.74135,168.8376,32.82644,81.35112,135.6802,52.20542,57.99789,82.78603,102.4764,163.3484,161.2571,36.86458,37.10452,40.32782,46.81876,147.061,59.32812,70.19166,133.7127,168.8798,184.288,90.38393,122.5393,135.638,146.9736,48.41219,47.26194,14.60002,9.049529,1.574942,15.21149,15.42207,11.52225,9.233291,9.250447,9.486398,1.669168,1.767763,1.891955,23.06112,24.20192
155,92.35897,39.00268,39.98074,14.02921,37.17027,279.9315,37.19782,189.9866,119.8287,2.55574,46.72526,7808.268,370.5344,345.3968,245.9562,158.7914,97.51443,38.46685,235.1042,148.6064,267.6313,347.877,138.3701,212.1823,304.0926,172.1487,31.82625,158.6159,343.5023,366.4486,298.0025,0.9413496,1.949968,2.155287,1.393875,84.08555,71.58739,19.37494,18.35677,19.55533,46.1149,0.6446282,60.56521,9.509889,32.12518,24.2515,15.75581,10212.45,87.62204,9383.865,75.42167,74.2436,13.31532,102.2198,62.80153,168.4869,32.70844,81.43832,135.8872,52.75926,58.68033,82.8337,102.5102,163.3107,161.1835,36.61561,37.22282,40.53547,46.83643,146.9898,59.32812,70.19057,133.8277,168.5095,183.9958,90.5668,122.7321,135.8426,147.2559,48.29447,47.27274,14.59996,9.049685,1.610257,15.23059,15.4426,11.55741,9.233789,9.25641,9.486938,1.702643,1.800677,1.924051,23.0614,24.20458
154.7222,92.25575,38.99832,39.98214,14.02216,36.64137,279.9997,37.5658,189.9998,119.8519,2.541274,46.5727,7806.705,370.5047,345.2072,245.8812,158.735,97.50014,38.08345,234.5927,148.6833,267.8282,347.7268,138.3557,212.3829,304.1383,172.2062,30.3563,158.5584,343.4876,366.5282,296.124,0.939902,1.945921,2.151543,1.392269,84.49139,72.47645,20.09798,19.35677,20.25894,46.14857,0.6367433,61.3827,9.471811,31.28988,24.00024,16.535,10358.53,89.48476,9356.755,75.40394,75.20157,13.27028,102.091,62.56142,168.0006,32.16446,81.16736,136.5007,52.66507,58.63675,82.64191,102.4165,163.7067,161.573,35.45147,36.97844,40.76234,46.24957,147.3808,59.32812,70.06743,133.6072,168.0423,183.9012,90.64657,123.0924,136.4714,147.4614,47.17629,46.94566,14.59992,9.050314,1.524254,15.23991,15.45278,11.55234,9.233136,9.249959,9.483388,1.619869,1.718342,1.842919,23.06135,24.20413
153.4722,92.27844,38.99786,39.97966,14.00412,35.15281,279.9923,37.02377,189.989,121.039,2.609758,46.286,7813.736,371.2701,340.7778,245.9884,158.9575,97.50159,38.07024,234.6629,148.7882,268.361,348.2217,138.4787,212.5452,304.61,172.4154,30.74194,158.7809,340.3142,366.9362,296.3284,0.9403005,1.955381,2.162384,1.392534,81.34283,72.10264,19.55438,18.59748,19.84361,46.12064,0.6397578,60.79528,9.457438,31.49114,24.00058,16.38964,10298.97,88.01012,9375.926,75.03858,75.88551,13.26942,102.0678,62.60189,167.999,32.4792,81.13241,136.497,52.78449,58.81033,82.68344,102.3815,163.3835,161.2699,36.11747,37.35251,40.75773,46.74495,147.0503,59.32812,70.04134,133.2117,168.0395,183.8639,90.47553,122.9061,136.4501,147.5479,47.5708,47.1049,14.59996,9.04985,1.53539,15.23401,15.44477,11.55822,9.233516,9.249599,9.483949,1.630314,1.729082,1.854646,23.06117,24.20275
154.6667,92.08365,38.99939,39.9789,14.0115,37.254,279.9997,37.18706,190.0083,120.9271,2.61335,45.96959,7820.059,371.4983,345.5803,245.9559,158.8895,97.50037,38.04302,234.1654,148.9041,268.5574,348.0228,138.5922,212.5885,304.8661,172.5617,28.57575,158.7122,343.7983,366.8928,294.9012,0.9381935,1.959614,2.166151,1.397572,84.16985,72.75291,20.00073,19.27381,20.29646,46.11109,0.6337385,61.32195,9.483422,31.09185,24.17633,16.84758,10261.42,90.30302,9316.259,74.29138,74.50993,13.29824,102.0404,62.52211,168.0007,32.03588,81.27125,136.5027,52.69275,58.80825,82.45731,102.3725,163.6817,161.5703,34.91826,36.67287,40.41378,45.86954,147.3383,59.32812,69.99881,133.6246,168.0489,183.961,90.95982,123.1706,136.4667,147.3379,46.45549,46.87078,14.60004,9.04981,1.487766,15.24019,15.45239,11.54633,9.234474,9.248552,9.484326,1.584411,1.682867,1.807637,23.06285,24.20384
154,92.05402,38.99825,39.97813,14.01905,37.43945,279.9833,37.376,189.9967,119.1489,2.584702,45.8544,7815.428,371.4938,346.1778,245.9166,158.7999,97.50197,38.07321,233.5138,148.6118,268.0665,347.9637,138.3983,212.5502,304.3304,172.2926,30.72394,158.6245,344.2632,366.8054,294.3713,0.9409505,1.939756,2.145229,1.390153,79.96553,70.97249,18.83064,17.60365,19.18157,46.00162,0.6485865,59.65886,9.336573,31.69143,24.48727,15.79245,10075.54,86.6513,9217.893,74.90614,75.27407,13.11261,102.0307,62.85726,168.5707,32.70902,80.95433,136.0279,52.70581,58.85045,82.64366,102.3465,163.3845,161.2892,36.14624,37.41829,40.3941,46.71366,147.0839,59.32812,70.29688,133.1594,168.6063,184.1569,89.93786,122.2944,135.9779,147.1695,48.32017,47.37222,14.60001,9.050312,1.550049,15.20063,15.41031,11.52174,9.234398,9.250515,9.484365,1.643858,1.742455,1.867845,23.06042,24.20361
154.6667,92.1057,38.99984,39.97783,13.97888,37.44834,280.0104,37.32903,189.9954,120.156,2.608747,45.83371,7811.752,371.5049,346.1106,245.8843,158.8957,97.49991,38.03316,234.2479,148.8346,268.2721,347.8263,138.5989,212.6438,304.5789,172.5251,29.80378,158.7195,344.2662,367.0533,293.8668,0.9392782,1.948782,2.155142,1.39341,81.57867,71.70339,19.34462,18.25789,19.62696,46.00131,0.6419657,60.35452,9.403887,31.60475,24.70034,16.11477,10185.04,88.18743,9288.902,74.54224,75.85274,13.20319,102.031,62.66972,168.3107,32.43577,80.96654,136.1812,52.36462,58.31487,82.63061,102.3571,163.4627,161.374,35.7867,37.10028,40.37179,46.42468,147.1441,59.32812,70.16855,133.414,168.3571,184.0197,90.10027,122.5233,136.1358,147.3047,47.67782,47.14634,14.60001,9.050159,1.545957,15.21738,15.42825,11.53469,9.234703,9.249044,9.484365,1.641091,1.739879,1.865134,23.17751,24.31988
154.4722,92.48436,39.00368,39.98087,14.01509,37.14715,279.9524,37.4039,190.0105,119.3424,2.560569,46.26589,7819.304,371.5935,346.2961,245.8345,158.8003,97.50202,38.0742,234.807,148.7401,268.418,348.1721,138.537,212.7981,304.7328,172.3906,29.66983,158.6219,344.3126,366.7691,295.5769,0.940218,1.944224,2.14974,1.392167,83.40019,72.24099,19.99,19.26443,20.28846,46.00287,0.637118,61.00943,9.504964,31.44916,24.91366,16.21501,10476.24,91.21223,9496.142,74.08709,75.29406,13.32646,102.1121,62.73402,168.2063,32.38718,81.14095,136.3316,52.75471,58.78006,82.57692,102.4322,163.6596,161.5303,35.91176,37.10988,40.66275,46.58781,147.274,59.32812,70.20431,133.6907,168.2419,184.0657,90.53455,122.8276,136.2826,147.4829,47.15328,47.13634,14.60002,9.049765,1.547014,15.25352,15.46609,11.58165,9.234046,9.251677,9.484406,1.642783,1.741775,1.86639,23.10498,24.24717
154.3333,92.11124,39.00252,39.98169,14.03477,37.26254,280.0128,37.3738,190.0024,118.5655,2.557006,45.8537,7819.905,371.5234,346.1549,245.8481,158.7636,97.4899,38.04309,234.9341,148.5995,268.0006,348.5132,138.2691,212.5401,304.7006,172.0579,29.7793,158.5779,344.2168,366.8324,296.9561,0.9394407,1.943335,2.147869,1.392316,83.04729,71.95775,19.98995,19.3033,20.34942,45.99939,0.6392817,61.14478,9.414241,31.22186,24.94944,16.3968,10364.1,87.7329,9373.235,74.64341,76.63617,13.20446,102.0748,62.59018,168.0012,31.96962,80.86736,136.5082,52.47363,58.44764,82.6058,102.4045,163.7529,161.6538,34.54026,36.73031,40.57501,45.75111,147.4815,59.32812,70.05641,133.6686,168.0471,183.9285,90.24283,122.7953,136.467,147.5804,46.39173,46.93195,14.60014,9.050273,1.524431,15.23893,15.4512,11.55337,9.23392,9.251007,9.482555,1.622371,1.721456,1.845944,23.10278,24.24525
154.5278,91.92186,39.00003,39.97762,14.01906,37.0932,279.9154,37.3868,189.995,117.7352,2.586922,45.25499,7818.06,371.5014,345.9909,245.9189,158.79,97.44563,37.96793,235.4451,148.3633,267.6738,348.7187,138.2422,212.1365,304.6905,171.8539,29.17605,158.6088,343.9308,366.2938,296.8948,0.9399762,1.952068,2.155303,1.396167,85.5199,72.3954,19.70027,19.08048,20.03966,46.013,0.6357136,61.1669,9.460266,30.95788,24.50459,16.68208,10479.99,91.13466,9540.856,73.7326,74.25745,13.25561,102.1191,62.72302,168.0005,32.10332,81.13387,136.1559,52.65056,58.82847,82.37907,102.4444,163.715,161.6067,34.2969,36.2862,39.98156,45.51435,147.3796,59.32812,70.23222,133.8071,168.0413,183.9897,90.96271,122.9088,136.1221,147.115,45.22931,47.00058,14.59998,9.049329,1.471786,15.258,15.47238,11.59341,9.237057,9.257521,9.487617,1.56939,1.667517,1.789477,23.10098,24.24356
